id,bin15,bin5,historicalspeed,Location,Vehicles,currentspeed,dow,fromnodeid,navteqid,tonodeid,obstime,Signal_duration,,,,
343161545,1,4,615,Bur_Dubai,Two-Wheelers,61,1,1,1,0,62845.64,1,,,,
343161546,1,4,735,Bur_Dubai,Two-Wheelers,25,3,1,0,0,28411.23,0,,,,
343161547,1,4,705,Al_Sayed_Road,Two-Wheelers,47,3,1,0,1,28640.92,1,,,,
343161548,1,4,644,Al_Sayed_Road,Two-Wheelers,46,6,1,0,0,156787.34,1,,,,
343161549,1,4,505,Palm_Jumeirah,Two-Wheelers,37,6,2,0,1,125307.87,0,,,,
343161550,1,4,471,Palm_Jumeirah,Cars/Trucks,23,6,2,1,0,131736.23,0,,,,
343161551,1,4,722,Al_Sayed_Road,Two-Wheelers,50,4,1,1,1,128262.14,0,,,,
343161552,1,4,577,Al_Sayed_Road,Two-Wheelers,39,4,2,1,0,91366.42,0,,,,
343161553,1,4,744,Al_Sayed_Road,Cars/Trucks,44,5,1,1,0,82290.81,0,,,,
343161554,1,4,573,Bur_Dubai,Two-Wheelers,30,6,2,1,0,66190.21,0,,,,
343161555,1,4,653,Bur_Dubai,Two-Wheelers,32,4,1,0,1,23920.65,0,,,,
343161556,1,4,660,Bur_Dubai,Two-Wheelers,31,6,1,0,1,45438.38,0,,,,
343161557,1,4,787,Bur_Dubai,Cars/Trucks,46,7,2,1,1,93360.35,0,,,,
343161558,1,4,617,Bur_Dubai,Cars/Trucks,41,7,2,0,1,14496.67,0,,,,
343161559,1,4,567,Bur_Dubai,Cars/Trucks,39,5,2,0,0,168521.72,0,,,,
343161560,1,4,682,Al_Sayed_Road,Two-Wheelers,64,9,2,1,1,103318.44,0,,,,
343161561,1,4,684,Bur_Dubai,Cars/Trucks,35,6,1,1,1,87219.41,0,,,,
343161562,1,4,447,Bur_Dubai,Cars/Trucks,41,3,4,1,1,197490.39,1,,,,
343161563,1,4,625,Palm_Jumeirah,Two-Wheelers,49,4,1,1,0,126812.63,1,,,,
343161564,1,4,585,Bur_Dubai,Cars/Trucks,36,7,2,1,0,94283.09,0,,,,
343161565,1,4,516,Bur_Dubai,Two-Wheelers,42,8,1,1,0,46857.52,0,,,,
343161566,1,4,732,Palm_Jumeirah,Two-Wheelers,45,6,1,1,0,81491.7,1,,,,
343161567,1,4,628,Palm_Jumeirah,Cars/Trucks,40,5,2,1,1,129107.97,0,,,,
343161568,1,4,682,Al_Sayed_Road,Two-Wheelers,48,9,1,1,1,49732.9,0,,,,
343161569,1,4,746,Bur_Dubai,Cars/Trucks,25,9,2,0,1,88728.47,0,,,,
343161570,1,4,655,Bur_Dubai,Two-Wheelers,60,3,2,1,1,86981.45,0,,,,
343161571,1,4,644,Bur_Dubai,Two-Wheelers,39,9,1,1,0,3740.93,0,,,,
343161572,1,4,778,Bur_Dubai,Cars/Trucks,34,5,2,0,0,67949.32,0,,,,
343161573,1,4,617,Bur_Dubai,Two-Wheelers,35,2,1,1,1,147636.46,0,,,,
343161574,1,4,660,Palm_Jumeirah,Cars/Trucks,35,9,1,1,0,188891.96,1,,,,
343161575,1,4,537,Bur_Dubai,Cars/Trucks,47,10,2,0,1,25482.62,0,,,,
343161576,1,4,554,Bur_Dubai,Two-Wheelers,39,10,2,1,1,18391.93,0,,,,
343161577,1,4,806,Bur_Dubai,Cars/Trucks,31,9,2,0,1,140168.36,0,,,,
343161578,1,4,611,Palm_Jumeirah,Cars/Trucks,37,1,2,0,1,161064.29,0,,,,
343161579,1,4,665,Bur_Dubai,Two-Wheelers,37,5,1,0,1,183542.08,0,,,,
343161580,1,4,648,Bur_Dubai,Two-Wheelers,37,7,2,1,0,194238.92,0,,,,
343161581,1,4,692,Bur_Dubai,Cars/Trucks,27,1,1,0,0,7900.46,0,,,,
343161582,1,4,507,Al_Sayed_Road,Cars/Trucks,46,6,1,1,1,51424.29,0,,,,
343161583,1,4,696,Palm_Jumeirah,Cars/Trucks,49,5,2,1,0,152450.84,1,,,,
343161584,1,4,681,Bur_Dubai,Cars/Trucks,34,3,2,0,0,55816.2,0,,,,
343161585,1,4,687,Bur_Dubai,Two-Wheelers,26,6,2,1,1,32909.13,0,,,,
343161586,1,4,641,Al_Sayed_Road,Cars/Trucks,40,5,1,1,1,100637.07,0,,,,
343161587,1,4,507,Bur_Dubai,Two-Wheelers,33,1,1,0,0,142911.99,0,,,,
343161588,1,4,688,Al_Sayed_Road,Two-Wheelers,46,8,1,1,0,26287.21,0,,,,
343161589,1,4,535,Palm_Jumeirah,Cars/Trucks,38,8,1,0,0,60775.76,1,,,,
343161590,1,4,701,Bur_Dubai,Cars/Trucks,41,10,2,1,1,146257.77,0,,,,
343161591,1,4,488,Bur_Dubai,Cars/Trucks,43,10,1,1,1,28332,0,,,,
343161592,1,4,539,Bur_Dubai,Two-Wheelers,29,4,2,1,1,100919.19,0,,,,
343161593,1,4,674,Bur_Dubai,Cars/Trucks,45,7,1,1,1,102591.9,1,,,,
343161594,1,4,538,Al_Sayed_Road,Cars/Trucks,40,8,2,1,1,25554.4,0,,,,
343161595,1,4,829,Bur_Dubai,Two-Wheelers,22,7,1,1,0,152107.93,1,,,,
343161596,1,4,768,Bur_Dubai,Cars/Trucks,54,8,1,1,1,69381.05,0,,,,
343161597,1,4,585,Al_Sayed_Road,Two-Wheelers,44,4,2,0,1,101728.46,0,,,,
343161598,1,4,581,Bur_Dubai,Cars/Trucks,31,3,2,0,0,89040.61,0,,,,
343161599,1,4,682,Palm_Jumeirah,Two-Wheelers,35,2,2,1,1,16910.98,0,,,,
343161600,1,4,653,Bur_Dubai,Cars/Trucks,38,8,1,1,0,150468.35,0,,,,
343161601,1,4,712,Bur_Dubai,Two-Wheelers,30,1,1,1,1,177613.19,0,,,,
343161602,1,4,620,Palm_Jumeirah,Two-Wheelers,34,8,1,1,0,120672.09,0,,,,
343161603,1,4,709,Bur_Dubai,Cars/Trucks,42,9,1,0,1,77142.85,0,,,,
343161604,1,4,832,Bur_Dubai,Cars/Trucks,61,2,1,0,1,127804.66,1,,,,
343161605,1,4,635,Al_Sayed_Road,Cars/Trucks,38,0,1,0,0,158344.63,0,,,,
343161606,1,4,749,Al_Sayed_Road,Two-Wheelers,43,1,1,1,1,167179.48,0,,,,
343161607,1,4,629,Al_Sayed_Road,Cars/Trucks,32,3,2,1,1,15404.64,0,,,,
343161608,1,4,836,Al_Sayed_Road,Two-Wheelers,41,7,1,1,1,156036.19,0,,,,
343161609,1,4,542,Al_Sayed_Road,Cars/Trucks,34,8,1,0,1,144725.14,0,,,,
343161610,1,4,645,Bur_Dubai,Two-Wheelers,45,8,1,0,0,22558.74,0,,,,
343161611,1,4,844,Bur_Dubai,Two-Wheelers,29,8,2,0,0,147342.03,0,,,,
343161612,1,4,747,Palm_Jumeirah,Cars/Trucks,37,9,3,1,0,85470.45,1,,,,
343161613,1,4,645,Bur_Dubai,Cars/Trucks,40,6,1,1,1,194656.11,0,,,,
343161614,1,4,752,Al_Sayed_Road,Two-Wheelers,36,3,2,1,1,48505.1,0,,,,
343161615,1,4,760,Al_Sayed_Road,Two-Wheelers,41,6,2,0,0,101491.23,0,,,,
343161616,1,4,714,Palm_Jumeirah,Two-Wheelers,45,9,2,1,1,164117.69,0,,,,
343161617,1,4,717,Bur_Dubai,Cars/Trucks,50,9,1,1,1,124626.57,0,,,,
343161618,1,4,645,Palm_Jumeirah,Cars/Trucks,28,7,2,1,1,34490.06,0,,,,
343161619,1,4,681,Bur_Dubai,Cars/Trucks,32,3,2,1,1,90967.37,0,,,,
343161620,1,4,681,Palm_Jumeirah,Two-Wheelers,44,4,2,0,0,24208.84,1,,,,
343161621,1,4,679,Palm_Jumeirah,Two-Wheelers,37,8,2,0,1,174873.09,0,,,,
343161622,1,4,528,Al_Sayed_Road,Cars/Trucks,23,7,1,1,0,170262.97,0,,,,
343161623,1,4,710,Bur_Dubai,Two-Wheelers,31,3,2,1,1,112289.06,0,,,,
343161624,1,4,733,Palm_Jumeirah,Cars/Trucks,39,5,1,1,1,93783,0,,,,
343161625,1,4,724,Bur_Dubai,Two-Wheelers,32,6,2,1,1,150026.79,0,,,,
343161626,1,4,726,Bur_Dubai,Two-Wheelers,34,0,1,1,1,102036.82,0,,,,
343161627,1,4,520,Bur_Dubai,Cars/Trucks,30,3,2,1,1,898.51,0,,,,
343161628,1,4,556,Bur_Dubai,Cars/Trucks,40,5,1,1,1,95124.4,0,,,,
343161629,1,4,579,Bur_Dubai,Two-Wheelers,45,2,2,0,0,11514.39,0,,,,
343161630,1,4,674,Bur_Dubai,Cars/Trucks,36,2,1,0,1,27468.72,0,,,,
343161631,1,4,570,Bur_Dubai,Two-Wheelers,29,0,1,1,0,37092.43,0,,,,
343161632,1,4,631,Bur_Dubai,Cars/Trucks,51,8,1,1,0,171587.9,0,,,,
343161633,1,4,623,Al_Sayed_Road,Cars/Trucks,44,1,1,0,1,80828.78,0,,,,
343161634,1,4,665,Bur_Dubai,Cars/Trucks,35,8,1,1,0,169287.99,0,,,,
343161635,1,4,523,Al_Sayed_Road,Two-Wheelers,36,8,1,0,0,13197.44,0,,,,
343161636,1,4,706,Palm_Jumeirah,Cars/Trucks,31,1,2,1,0,54439.53,0,,,,
343161637,1,4,619,Bur_Dubai,Two-Wheelers,49,9,1,1,0,38186.85,0,,,,
343161638,1,4,593,Palm_Jumeirah,Two-Wheelers,39,8,1,1,0,27274.6,1,,,,
343161639,1,4,608,Al_Sayed_Road,Cars/Trucks,66,8,1,1,1,65758.19,0,,,,
343161640,1,4,526,Bur_Dubai,Two-Wheelers,36,0,2,1,0,97767.63,0,,,,
343161641,1,4,684,Al_Sayed_Road,Cars/Trucks,40,2,1,1,1,115468.84,1,,,,
343161642,1,4,604,Palm_Jumeirah,Two-Wheelers,42,10,1,1,0,98293.14,0,,,,
343161643,1,4,636,Palm_Jumeirah,Cars/Trucks,36,6,1,0,0,182059.28,0,,,,
343161644,1,4,669,Al_Sayed_Road,Two-Wheelers,33,8,2,0,1,128538.05,0,,,,
343161645,1,4,624,Bur_Dubai,Cars/Trucks,71,7,2,1,1,108841.83,0,,,,
343161646,1,4,631,Bur_Dubai,Cars/Trucks,29,2,2,1,1,18581.84,0,,,,
343161647,1,4,753,Bur_Dubai,Cars/Trucks,48,4,2,0,1,146821.42,0,,,,
343161648,1,4,588,Bur_Dubai,Cars/Trucks,40,5,2,0,0,100727.68,0,,,,
343161649,1,4,729,Palm_Jumeirah,Cars/Trucks,26,4,2,1,0,39356.38,0,,,,
343161650,1,4,602,Bur_Dubai,Two-Wheelers,42,10,2,0,0,169921.11,1,,,,
343161651,1,4,689,Palm_Jumeirah,Two-Wheelers,55,1,1,1,0,42364.75,1,,,,
343161652,1,4,486,Al_Sayed_Road,Cars/Trucks,27,7,2,1,0,28823.04,0,,,,
343161653,1,4,809,Palm_Jumeirah,Two-Wheelers,42,6,3,0,1,182436.81,1,,,,
343161654,1,4,562,Bur_Dubai,Cars/Trucks,38,5,1,1,0,115700.2,0,,,,
343161655,1,4,763,Al_Sayed_Road,Two-Wheelers,32,8,2,1,0,16725.53,0,,,,
343161656,1,4,669,Bur_Dubai,Cars/Trucks,57,5,2,1,1,56875.76,0,,,,
343161657,1,4,709,Bur_Dubai,Cars/Trucks,39,8,2,1,0,56214.09,0,,,,
343161658,1,4,554,Al_Sayed_Road,Two-Wheelers,45,4,2,1,1,193412.05,0,,,,
343161659,1,4,699,Bur_Dubai,Cars/Trucks,37,10,2,0,0,83263.04,0,,,,
343161660,1,4,732,Al_Sayed_Road,Cars/Trucks,54,0,1,0,1,13404.4,0,,,,
343161661,1,4,625,Bur_Dubai,Two-Wheelers,45,3,1,1,1,184474.15,1,,,,
343161662,1,4,599,Bur_Dubai,Cars/Trucks,30,9,1,1,1,121124.53,0,,,,
343161663,1,4,584,Al_Sayed_Road,Two-Wheelers,50,1,1,0,1,152567.75,1,,,,
343161664,1,4,499,Bur_Dubai,Cars/Trucks,35,10,2,1,0,10722.54,0,,,,
343161665,1,4,526,Al_Sayed_Road,Cars/Trucks,38,2,2,0,0,58010.98,0,,,,
343161666,1,4,625,Palm_Jumeirah,Two-Wheelers,35,5,2,1,0,163440.8,1,,,,
343161667,1,4,537,Al_Sayed_Road,Two-Wheelers,38,1,1,1,1,102606.92,0,,,,
343161668,1,4,696,Al_Sayed_Road,Cars/Trucks,47,1,1,1,1,80591.18,0,,,,
343161669,1,4,679,Bur_Dubai,Two-Wheelers,33,9,2,1,0,177362.45,0,,,,
343161670,1,4,684,Bur_Dubai,Cars/Trucks,60,2,1,1,0,120257.7,1,,,,
343161671,1,4,850,Bur_Dubai,Cars/Trucks,32,4,1,1,1,180622.02,0,,,,
343161672,1,4,495,Al_Sayed_Road,Two-Wheelers,42,7,2,0,0,130404.53,0,,,,
343161673,1,4,537,Al_Sayed_Road,Two-Wheelers,38,6,1,0,1,147797.54,0,,,,
343161674,1,4,850,Bur_Dubai,Cars/Trucks,41,3,1,0,1,57844.26,0,,,,
343161675,1,4,513,Bur_Dubai,Cars/Trucks,30,5,2,1,0,162523.66,0,,,,
343161676,1,4,618,Palm_Jumeirah,Two-Wheelers,40,1,2,1,1,54495.82,0,,,,
343161677,1,4,802,Palm_Jumeirah,Two-Wheelers,41,4,2,0,1,169183.66,0,,,,
343161678,1,4,547,Bur_Dubai,Cars/Trucks,43,1,1,0,1,80262.91,0,,,,
343161679,1,4,613,Palm_Jumeirah,Cars/Trucks,69,9,1,0,1,8751.59,0,,,,
343161680,1,4,592,Palm_Jumeirah,Two-Wheelers,34,6,2,1,1,102628.98,0,,,,
343161681,1,4,546,Bur_Dubai,Cars/Trucks,29,5,1,1,1,94823.95,0,,,,
343161682,1,4,721,Palm_Jumeirah,Cars/Trucks,37,4,1,0,0,90821.66,0,,,,
343161683,1,4,671,Palm_Jumeirah,Two-Wheelers,47,7,2,1,0,153194.32,1,,,,
343161684,1,4,624,Al_Sayed_Road,Cars/Trucks,35,2,2,1,0,87310.59,0,,,,
343161685,1,4,751,Palm_Jumeirah,Two-Wheelers,51,7,1,1,0,146411.41,1,,,,
343161686,1,4,636,Al_Sayed_Road,Cars/Trucks,36,1,3,1,1,74048.1,1,,,,
343161687,1,4,607,Al_Sayed_Road,Two-Wheelers,62,8,1,1,1,23386.77,1,,,,
343161688,1,4,509,Palm_Jumeirah,Two-Wheelers,29,0,2,1,1,92898.17,0,,,,
343161689,1,4,653,Al_Sayed_Road,Cars/Trucks,35,9,2,1,1,45956.05,0,,,,
343161690,1,4,709,Al_Sayed_Road,Two-Wheelers,37,8,3,1,0,71738.56,0,,,,
343161691,1,4,559,Bur_Dubai,Cars/Trucks,32,9,1,1,0,103560.98,0,,,,
343161692,1,4,684,Palm_Jumeirah,Cars/Trucks,37,4,2,1,1,52367.29,0,,,,
343161693,1,4,635,Bur_Dubai,Two-Wheelers,27,8,1,1,1,152916.05,1,,,,
343161694,1,4,709,Bur_Dubai,Cars/Trucks,26,6,1,0,1,4410.77,0,,,,
343161695,1,4,656,Palm_Jumeirah,Two-Wheelers,49,9,1,1,0,74771.22,1,,,,
343161696,1,4,793,Bur_Dubai,Cars/Trucks,32,2,2,1,0,193817.63,1,,,,
343161697,1,4,609,Al_Sayed_Road,Cars/Trucks,37,5,1,1,1,26793.82,0,,,,
343161698,1,4,618,Palm_Jumeirah,Two-Wheelers,29,10,2,1,1,32526.64,0,,,,
343161699,1,4,850,Bur_Dubai,Two-Wheelers,35,6,1,1,0,824,0,,,,
343161700,1,4,669,Al_Sayed_Road,Cars/Trucks,51,3,1,0,0,85250.77,1,,,,
343161701,1,4,594,Palm_Jumeirah,Cars/Trucks,40,0,2,1,1,83508.93,0,,,,
343161702,1,4,616,Al_Sayed_Road,Cars/Trucks,71,4,2,1,1,173599.38,0,,,,
343161703,1,4,676,Bur_Dubai,Two-Wheelers,49,1,1,1,0,79342.31,1,,,,
343161704,1,4,608,Al_Sayed_Road,Two-Wheelers,38,9,1,0,1,57600.66,0,,,,
343161705,1,4,710,Bur_Dubai,Cars/Trucks,21,4,2,1,1,56191.99,0,,,,
343161706,1,4,695,Bur_Dubai,Cars/Trucks,29,5,2,1,1,6770.44,0,,,,
343161707,1,4,530,Palm_Jumeirah,Cars/Trucks,33,9,1,0,1,101694.67,0,,,,
343161708,1,4,509,Al_Sayed_Road,Cars/Trucks,29,1,2,1,0,69113.14,0,,,,
343161709,1,4,517,Bur_Dubai,Two-Wheelers,45,4,1,0,0,172674.36,1,,,,
343161710,1,4,758,Palm_Jumeirah,Cars/Trucks,33,0,2,1,1,26606.28,0,,,,
343161711,1,4,665,Bur_Dubai,Cars/Trucks,51,2,1,0,0,53353.36,0,,,,
343161712,1,4,631,Palm_Jumeirah,Two-Wheelers,22,6,1,1,1,63747.51,0,,,,
343161713,1,4,576,Al_Sayed_Road,Cars/Trucks,33,3,2,0,1,190112.05,0,,,,
343161714,1,4,544,Al_Sayed_Road,Cars/Trucks,22,3,1,0,1,110317.39,0,,,,
343161715,1,4,596,Palm_Jumeirah,Cars/Trucks,40,5,3,1,0,148623.43,1,,,,
343161716,1,4,481,Bur_Dubai,Two-Wheelers,34,5,2,1,1,125253.46,0,,,,
343161717,1,4,498,Bur_Dubai,Cars/Trucks,46,1,1,1,0,101954.78,1,,,,
343161718,1,4,512,Al_Sayed_Road,Cars/Trucks,31,6,2,1,0,168462.26,0,,,,
343161719,1,4,594,Bur_Dubai,Two-Wheelers,56,7,1,1,0,26215.85,1,,,,
343161720,1,4,570,Bur_Dubai,Two-Wheelers,30,10,1,1,0,97045.32,1,,,,
343161721,1,4,721,Al_Sayed_Road,Cars/Trucks,38,7,1,0,1,53534.8,0,,,,
343161722,1,4,453,Bur_Dubai,Two-Wheelers,37,4,2,1,0,8949.2,0,,,,
343161723,1,4,562,Bur_Dubai,Cars/Trucks,48,3,1,1,1,163116.75,0,,,,
343161724,1,4,682,Bur_Dubai,Cars/Trucks,40,4,2,1,1,140745.91,0,,,,
343161725,1,4,748,Bur_Dubai,Cars/Trucks,40,3,1,0,0,171515.84,0,,,,
343161726,1,4,729,Bur_Dubai,Two-Wheelers,32,9,2,0,0,150803.44,0,,,,
343161727,1,4,663,Bur_Dubai,Cars/Trucks,39,4,1,1,0,76884.05,0,,,,
343161728,1,4,735,Bur_Dubai,Two-Wheelers,53,8,2,0,1,170454.93,1,,,,
343161729,1,4,627,Palm_Jumeirah,Cars/Trucks,62,3,2,1,1,143104.3,0,,,,
343161730,1,4,713,Bur_Dubai,Cars/Trucks,46,5,1,1,1,55701.62,0,,,,
343161731,1,4,562,Palm_Jumeirah,Cars/Trucks,31,2,1,0,1,186370.3,0,,,,
343161732,1,4,632,Bur_Dubai,Cars/Trucks,43,2,1,1,0,24275.32,0,,,,
343161733,1,4,479,Bur_Dubai,Two-Wheelers,33,2,1,0,0,50774.81,1,,,,
343161734,1,4,658,Al_Sayed_Road,Cars/Trucks,21,7,2,0,1,154279.87,0,,,,
343161735,1,4,598,Bur_Dubai,Two-Wheelers,40,9,1,1,0,68462.59,1,,,,
343161736,1,4,597,Bur_Dubai,Cars/Trucks,19,2,2,1,1,91036.74,0,,,,
343161737,1,4,512,Bur_Dubai,Two-Wheelers,33,6,2,1,1,83681.97,0,,,,
343161738,1,4,704,Bur_Dubai,Cars/Trucks,39,2,1,1,0,199484.96,0,,,,
343161739,1,4,474,Bur_Dubai,Cars/Trucks,26,6,2,0,0,152491.22,0,,,,
343161740,1,4,604,Palm_Jumeirah,Cars/Trucks,36,10,1,1,1,134875.37,0,,,,
343161741,1,4,683,Bur_Dubai,Cars/Trucks,41,6,2,1,1,184366.14,0,,,,
343161742,1,4,537,Bur_Dubai,Cars/Trucks,28,0,2,1,1,189839.93,0,,,,
343161743,1,4,794,Al_Sayed_Road,Cars/Trucks,31,0,2,0,1,175643.44,0,,,,
343161744,1,4,732,Bur_Dubai,Cars/Trucks,55,9,1,0,1,3268.17,1,,,,
343161745,1,4,495,Bur_Dubai,Two-Wheelers,38,2,1,1,1,47089.72,0,,,,
343161746,1,4,552,Palm_Jumeirah,Cars/Trucks,38,10,2,1,1,46562.02,0,,,,
343161747,1,4,602,Bur_Dubai,Two-Wheelers,29,3,2,1,1,62487.97,0,,,,
343161748,1,4,607,Palm_Jumeirah,Cars/Trucks,40,5,1,0,1,181598.25,0,,,,
343161749,1,4,675,Palm_Jumeirah,Two-Wheelers,33,0,1,1,0,64815.05,1,,,,
343161750,1,4,443,Bur_Dubai,Two-Wheelers,54,3,1,1,1,70196.23,1,,,,
343161751,1,4,727,Bur_Dubai,Two-Wheelers,31,2,2,0,1,160383.47,0,,,,
343161752,1,4,482,Bur_Dubai,Cars/Trucks,38,4,1,1,0,35848.12,0,,,,
343161753,1,4,686,Bur_Dubai,Two-Wheelers,34,1,2,1,0,87278.48,0,,,,
343161754,1,4,588,Palm_Jumeirah,Cars/Trucks,35,3,1,1,0,94498.82,0,,,,
343161755,1,4,605,Al_Sayed_Road,Two-Wheelers,48,10,1,0,1,133486.36,0,,,,
343161756,1,4,583,Bur_Dubai,Cars/Trucks,39,1,2,1,0,73107.6,0,,,,
343161757,1,4,738,Palm_Jumeirah,Cars/Trucks,37,7,2,1,0,195333.98,0,,,,
343161758,1,4,744,Al_Sayed_Road,Cars/Trucks,30,1,1,1,0,121525.48,0,,,,
343161759,1,4,781,Bur_Dubai,Cars/Trucks,23,2,1,1,0,173843.21,0,,,,
343161760,1,4,699,Bur_Dubai,Cars/Trucks,34,2,1,1,0,185227.42,0,,,,
343161761,1,4,639,Bur_Dubai,Two-Wheelers,27,2,2,0,0,125244.18,0,,,,
343161762,1,4,583,Bur_Dubai,Two-Wheelers,27,4,3,1,0,163113.41,0,,,,
343161763,1,4,587,Bur_Dubai,Cars/Trucks,42,1,1,0,0,123006.91,0,,,,
343161764,1,4,694,Bur_Dubai,Cars/Trucks,40,9,2,1,0,40463.03,0,,,,
343161765,1,4,570,Bur_Dubai,Two-Wheelers,29,4,1,1,1,131363.57,1,,,,
343161766,1,4,692,Palm_Jumeirah,Cars/Trucks,45,6,4,1,0,188305.85,1,,,,
343161767,1,4,511,Bur_Dubai,Two-Wheelers,30,5,2,1,0,143994.86,0,,,,
343161768,1,4,788,Bur_Dubai,Cars/Trucks,32,4,1,0,0,89368.59,0,,,,
343161769,1,4,526,Al_Sayed_Road,Cars/Trucks,66,7,2,1,1,158365.89,0,,,,
343161770,1,4,749,Al_Sayed_Road,Two-Wheelers,46,9,1,1,0,78753.12,1,,,,
343161771,1,4,691,Bur_Dubai,Two-Wheelers,33,6,2,1,1,100408.31,0,,,,
343161772,1,4,481,Bur_Dubai,Two-Wheelers,39,6,1,1,1,24677.54,0,,,,
343161773,1,4,752,Bur_Dubai,Cars/Trucks,33,4,2,1,1,39570.78,0,,,,
343161774,1,4,658,Bur_Dubai,Two-Wheelers,38,6,1,0,0,155665.76,0,,,,
343161775,1,4,679,Al_Sayed_Road,Cars/Trucks,42,2,1,1,1,168294.27,0,,,,
343161776,1,4,754,Palm_Jumeirah,Cars/Trucks,27,7,2,0,1,87908.01,0,,,,
343161777,1,4,679,Bur_Dubai,Cars/Trucks,47,10,2,1,0,191198.92,1,,,,
343161778,1,4,633,Al_Sayed_Road,Two-Wheelers,39,2,2,0,0,191207.03,0,,,,
343161779,1,4,674,Bur_Dubai,Two-Wheelers,31,1,1,1,0,128954.05,0,,,,
343161780,1,4,600,Palm_Jumeirah,Cars/Trucks,28,2,1,0,1,59905.29,0,,,,
343161781,1,4,645,Al_Sayed_Road,Cars/Trucks,49,8,2,1,0,162012.6,0,,,,
343161782,1,4,698,Bur_Dubai,Cars/Trucks,36,6,2,0,1,19231.98,0,,,,
343161783,1,4,508,Al_Sayed_Road,Cars/Trucks,54,10,1,1,1,175749.36,0,,,,
343161784,1,4,555,Bur_Dubai,Two-Wheelers,44,3,3,1,0,60533.96,1,,,,
343161785,1,4,751,Bur_Dubai,Two-Wheelers,48,9,1,1,0,137508.42,1,,,,
343161786,1,4,738,Bur_Dubai,Two-Wheelers,39,1,2,0,1,189430.86,0,,,,
343161787,1,4,706,Palm_Jumeirah,Two-Wheelers,39,8,1,0,1,6723.66,0,,,,
343161788,1,4,595,Bur_Dubai,Two-Wheelers,53,7,2,1,0,41371.68,1,,,,
343161789,1,4,577,Palm_Jumeirah,Two-Wheelers,43,3,1,0,0,125140.72,1,,,,
343161790,1,4,578,Palm_Jumeirah,Two-Wheelers,36,8,1,1,1,143683.75,0,,,,
343161791,1,4,699,Bur_Dubai,Cars/Trucks,32,3,2,1,1,170770.44,0,,,,
343161792,1,4,826,Bur_Dubai,Two-Wheelers,30,5,2,0,1,157397.57,0,,,,
343161793,1,4,656,Palm_Jumeirah,Two-Wheelers,46,7,1,1,0,50595.15,1,,,,
343161794,1,4,556,Bur_Dubai,Two-Wheelers,47,2,1,1,1,50390.98,0,,,,
343161795,1,4,569,Bur_Dubai,Cars/Trucks,41,4,1,1,0,163150.03,1,,,,
343161796,1,4,765,Bur_Dubai,Cars/Trucks,34,9,1,0,0,138280.17,0,,,,
343161797,1,4,544,Al_Sayed_Road,Cars/Trucks,37,2,2,0,0,135067.02,0,,,,
343161798,1,4,588,Al_Sayed_Road,Two-Wheelers,22,9,1,1,1,163534.75,1,,,,
343161799,1,4,740,Al_Sayed_Road,Two-Wheelers,31,8,2,0,0,86657.48,0,,,,
343161800,1,4,850,Al_Sayed_Road,Cars/Trucks,38,7,1,0,1,162087.82,0,,,,
343161801,1,4,766,Palm_Jumeirah,Cars/Trucks,30,4,2,1,1,28879.3,0,,,,
343161802,1,4,849,Bur_Dubai,Two-Wheelers,41,6,2,1,1,169203.51,1,,,,
343161803,1,4,612,Bur_Dubai,Two-Wheelers,33,0,2,1,0,102426.12,0,,,,
343161804,1,4,517,Palm_Jumeirah,Cars/Trucks,53,0,1,1,0,54676.1,1,,,,
343161805,1,4,645,Bur_Dubai,Two-Wheelers,55,7,2,1,1,18369.33,0,,,,
343161806,1,4,696,Palm_Jumeirah,Cars/Trucks,43,4,1,0,1,159888.1,0,,,,
343161807,1,4,716,Bur_Dubai,Two-Wheelers,40,3,2,0,1,167636.15,0,,,,
343161808,1,4,590,Bur_Dubai,Cars/Trucks,32,9,2,1,0,138889.15,0,,,,
343161809,1,4,656,Bur_Dubai,Two-Wheelers,45,7,1,1,1,199392.14,0,,,,
343161810,1,4,473,Palm_Jumeirah,Two-Wheelers,35,7,1,1,0,189560.43,0,,,,
343161811,1,4,742,Palm_Jumeirah,Two-Wheelers,44,8,1,0,1,17375.27,1,,,,
343161812,1,4,834,Palm_Jumeirah,Two-Wheelers,57,8,3,1,0,140225.14,1,,,,
343161813,1,4,721,Bur_Dubai,Cars/Trucks,41,7,2,0,1,61018.85,0,,,,
343161814,1,4,590,Al_Sayed_Road,Cars/Trucks,29,10,1,1,1,51907.72,1,,,,
343161815,1,4,516,Al_Sayed_Road,Two-Wheelers,31,7,1,1,0,47018.75,0,,,,
343161816,1,4,850,Bur_Dubai,Cars/Trucks,33,0,1,0,1,33700.52,0,,,,
343161817,1,4,748,Bur_Dubai,Two-Wheelers,39,9,1,1,1,59636.43,1,,,,
343161818,1,4,798,Palm_Jumeirah,Two-Wheelers,38,4,1,1,0,157147.59,0,,,,
343161819,1,4,612,Palm_Jumeirah,Cars/Trucks,76,6,1,1,1,191393.26,0,,,,
343161820,1,4,540,Bur_Dubai,Two-Wheelers,40,3,1,0,1,199862.75,0,,,,
343161821,1,4,719,Al_Sayed_Road,Two-Wheelers,33,7,2,1,0,20016.59,0,,,,
343161822,1,4,598,Bur_Dubai,Cars/Trucks,48,6,1,1,0,30635.52,1,,,,
343161823,1,4,796,Al_Sayed_Road,Cars/Trucks,32,5,2,0,1,117832.88,0,,,,
